,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Response Time,Trial Type,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Color Word Shown,Color Ink Shown,Color Pressed,Late Response,Time Sent Utc,Detail,Finger Used
56,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,506,383,Congruent,16,59.5105324,5.842593,CONGRUENT,1,Pink,Pink,Pink,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
57,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,546,317,Incongruent,17,59.2982674,6.63178873,INCONGRUENT,1,Pink,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
58,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,496,484,Incongruent,18,59.2327652,5.866198,INCONGRUENT,1,White,Green,Green,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
59,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,466,450,Congruent,19,59.07313,4.453984,CONGRUENT,1,Orange,Orange,Orange,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
60,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,436,350,Incongruent,20,59.1516228,4.11654758,INCONGRUENT,1,Green,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
61,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,366,484,Incongruent,21,59.2175751,12.8055906,INCONGRUENT,0,Green,Pink,Green,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
62,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,416,500,Congruent,22,59.2422142,6.35502338,CONGRUENT,1,Orange,Orange,Orange,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
63,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,406,450,Incongruent,23,59.33849,4.25383472,INCONGRUENT,0,Orange,Green,Pink,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
64,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,486,516,Incongruent,24,59.390152,10.8896236,INCONGRUENT,0,White,Pink,Green,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
65,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,456,633,Congruent,25,59.1982422,6.67370129,CONGRUENT,1,Green,Green,Green,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
66,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,606,483,Incongruent,26,59.4677277,6.90711832,INCONGRUENT,1,Pink,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
67,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,536,450,Congruent,27,59.292347,7.569026,CONGRUENT,1,Orange,Orange,Orange,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
68,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,596,417,Incongruent,28,59.5321159,6.695055,INCONGRUENT,1,Orange,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
69,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,576,600,Incongruent,29,59.2416,5.67799568,INCONGRUENT,0,Orange,Green,Pink,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
70,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,526,517,Congruent,30,59.252224,5.13216972,CONGRUENT,1,Pink,Pink,Pink,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
71,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,506,550,Congruent,31,59.34478,9.652553,CONGRUENT,1,Orange,Orange,Orange,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
72,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,546,483,Congruent,32,59.3336563,6.13811255,CONGRUENT,0,White,White,Green,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
73,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,616,533,Incongruent,33,59.31295,4.041941,INCONGRUENT,0,White,Orange,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
74,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,626,517,Congruent,34,59.443512,9.250092,CONGRUENT,1,Pink,Pink,Pink,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
75,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,616,600,Congruent,35,59.22252,8.123164,CONGRUENT,1,Green,Green,Green,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
76,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,696,634,Incongruent,36,59.3169136,4.145247,INCONGRUENT,1,Orange,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
77,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,596,583,Congruent,37,59.2932663,7.817972,CONGRUENT,1,Pink,Pink,Pink,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
78,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,566,383,Congruent,38,59.57004,26.92326,CONGRUENT,1,Orange,Orange,Orange,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
79,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,StartingWindow,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,526,534,Congruent,39,59.25201,8.010684,CONGRUENT,1,Green,Green,Green,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
80,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,516,550,Congruent,0,59.1819038,6.038852,CONGRUENT,1,Pink,Pink,Pink,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
81,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,516,583,Incongruent,1,59.37191,6.596229,INCONGRUENT,1,Pink,White,White,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
82,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,556,450,Congruent,2,59.2859955,8.809789,CONGRUENT,1,Orange,Orange,Orange,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
83,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,556,567,Incongruent,3,59.25672,5.470869,INCONGRUENT,0,Orange,Green,White,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
84,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,636,434,Incongruent,4,59.42383,5.04380846,INCONGRUENT,1,White,Green,Green,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
85,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,546,500,Congruent,5,59.1484,5.96562147,CONGRUENT,1,Orange,Orange,Orange,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
86,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,626,467,Incongruent,6,59.2148552,7.95846033,INCONGRUENT,1,Orange,Pink,Pink,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
87,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,606,550,Incongruent,7,59.3154526,5.386063,INCONGRUENT,0,Green,White,Green,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
88,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,526,567,Congruent,8,59.0750923,5.23327827,CONGRUENT,1,Pink,Pink,Pink,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
89,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,646,433,Incongruent,9,59.33285,7.258015,INCONGRUENT,1,White,Orange,Orange,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
90,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,636,550,Incongruent,10,59.27181,7.122202,INCONGRUENT,1,Orange,Green,Green,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
91,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,616,400,Incongruent,11,59.32936,5.15700865,INCONGRUENT,1,Orange,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
92,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,566,484,Congruent,12,59.0705,3.61848617,CONGRUENT,1,Pink,Pink,Pink,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
93,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,586,484,Incongruent,13,59.408886,7.467382,INCONGRUENT,1,Pink,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
94,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,556,484,Congruent,14,59.37194,6.40392,CONGRUENT,1,Orange,Orange,Orange,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
95,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,536,417,Congruent,15,59.30127,9.556382,CONGRUENT,1,Green,Green,Green,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
96,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,506,383,Congruent,16,59.5105324,5.842593,CONGRUENT,1,Pink,Pink,Pink,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
97,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,546,317,Incongruent,17,59.2982674,6.63178873,INCONGRUENT,1,Pink,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
98,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,496,484,Incongruent,18,59.2327652,5.866198,INCONGRUENT,1,White,Green,Green,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
99,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,466,450,Congruent,19,59.07313,4.453984,CONGRUENT,1,Orange,Orange,Orange,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
100,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,436,350,Incongruent,20,59.1516228,4.11654758,INCONGRUENT,1,Green,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
101,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,366,484,Incongruent,21,59.2175751,12.8055906,INCONGRUENT,0,Green,Pink,Green,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
102,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,416,500,Congruent,22,59.2422142,6.35502338,CONGRUENT,1,Orange,Orange,Orange,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
103,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,406,450,Incongruent,23,59.33849,4.25383472,INCONGRUENT,0,Orange,Green,Pink,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
104,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,486,516,Incongruent,24,59.390152,10.8896236,INCONGRUENT,0,White,Pink,Green,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
105,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,456,633,Congruent,25,59.1982422,6.67370129,CONGRUENT,1,Green,Green,Green,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
106,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,606,483,Incongruent,26,59.4677277,6.90711832,INCONGRUENT,1,Pink,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
107,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,536,450,Congruent,27,59.292347,7.569026,CONGRUENT,1,Orange,Orange,Orange,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
108,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,596,417,Incongruent,28,59.5321159,6.695055,INCONGRUENT,1,Orange,White,White,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
109,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,576,600,Incongruent,29,59.2416,5.67799568,INCONGRUENT,0,Orange,Green,Pink,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
110,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,526,517,Congruent,30,59.252224,5.13216972,CONGRUENT,1,Pink,Pink,Pink,0,2023-12-15T09:02:13.6058880Z,N/A,N/A
111,2023-12-15T09:02:13.6058880Z,8bea6402-1359-4064-a3ab-7a323348943f,micah-t1_ClRo25_36,Successful,0,Real,Android OS 12 / API-31 (SP1A.210812.016/TB328XU_USR_S200156_2308041126_TRUNK22B_ROW),1200,1920,CET,Mali-G52,1820,11,14,8,3538,1.22.29,240,Lenovo TB328XU,1,506,550,Congruent,31,59.34478,9.652553,CONGRUENT,1,Orange,Orange,Orange,1,2023-12-15T09:02:13.6058880Z,N/A,N/A
